Set Transaction Arrival Rate,Actual Transaction Arrival Rate,Block Size,Orderers,Throughput,Avg Latency,Min Latency,Max Latency
70.0,70.1,415.0,5,61.5,1.15,0.06,2.21
70.0,70.1,420.0,5,61.4,1.13,0.07,2.24
70.0,70.1,425.0,5,61.4,1.13,0.07,2.23
70.0,70.1,430.0,5,61.5,1.13,0.07,2.22
70.0,70.1,435.0,5,61.8,1.14,0.08,2.15
70.0,70.1,440.0,5,61.4,1.12,0.05,2.16
70.0,70.1,445.0,5,61.6,1.14,0.07,2.21
70.0,70.1,450.0,5,61.5,1.12,0.06,2.19
70.0,70.1,455.0,5,61.5,1.11,0.07,2.21
70.0,70.1,460.0,5,61.4,1.12,0.06,2.2
70.0,70.1,465.0,5,61.5,1.12,0.07,2.16
70.0,70.1,470.0,5,61.5,1.11,0.06,2.21
70.0,70.1,475.0,5,61.4,1.11,0.06,2.21
70.0,70.1,480.0,5,61.9,1.14,0.06,2.23
70.0,70.1,485.0,5,61.6,1.12,0.07,2.2
70.0,70.1,490.0,5,61.6,1.14,0.07,2.24
70.0,70.1,495.0,5,61.2,1.09,0.06,2.27
70.0,70.1,500.0,5,61.6,1.13,0.06,2.23
70.0,70.1,505.0,5,61.2,1.13,0.06,2.25
70.0,70.1,510.0,5,61.4,1.13,0.07,2.22
70.0,70.1,515.0,5,61.3,1.11,0.06,2.24
70.0,70.1,520.0,5,61.4,1.13,0.06,2.15
70.0,70.1,525.0,5,61.5,1.13,0.06,2.23
70.0,70.1,530.0,5,61.3,1.13,0.07,2.25
70.0,70.1,535.0,5,61.8,1.13,0.05,2.19
70.0,70.1,540.0,5,61.7,1.14,0.07,2.2
70.0,70.1,545.0,5,61.4,1.11,0.08,2.25
70.0,70.1,550.0,5,61.2,1.14,0.07,2.22
70.0,70.1,555.0,5,61.6,1.13,0.06,2.23
70.0,70.1,560.0,5,61.5,1.12,0.07,2.19
70.0,70.1,565.0,5,61.3,1.13,0.06,2.23
70.0,70.1,570.0,5,61.7,1.13,0.07,2.2
70.0,70.1,575.0,5,61.7,1.15,0.08,2.25
70.0,70.1,580.0,5,61.7,1.13,0.07,2.22
70.0,70.1,585.0,5,61.6,1.14,0.08,2.22
70.0,70.1,590.0,5,61.8,1.13,0.06,2.19
70.0,70.1,595.0,5,61.6,1.12,0.07,2.13
70.0,70.1,600.0,5,61.4,1.14,0.06,2.24
70.0,70.1,605.0,5,61.5,1.14,0.07,2.23
70.0,70.1,610.0,5,61.4,1.12,0.07,2.15
70.0,70.1,615.0,5,61.5,1.14,0.07,2.22
70.0,70.1,620.0,5,61.8,1.13,0.05,2.19
70.0,70.1,625.0,5,61.5,1.13,0.06,2.16
70.0,70.1,630.0,5,61.5,1.12,0.06,2.23
70.0,70.1,635.0,5,61.5,1.12,0.04,2.21
70.0,70.1,640.0,5,61.7,1.12,0.07,2.22
70.0,70.1,645.0,5,61.6,1.12,0.06,2.2
70.0,70.1,650.0,5,61.4,1.14,0.07,2.22
70.0,70.1,655.0,5,61.5,1.14,0.07,2.24
70.0,70.1,660.0,5,61.4,1.11,0.07,2.14
70.0,70.1,665.0,5,61.5,1.12,0.06,2.17
70.0,70.1,670.0,5,61.4,1.12,0.05,2.22
70.0,70.1,675.0,5,61.4,1.13,0.07,2.23
70.0,70.1,680.0,5,61.6,1.13,0.06,2.25
70.0,70.1,685.0,5,61.3,1.11,0.06,2.17
70.0,70.1,690.0,5,61.6,1.14,0.06,2.21
70.0,70.1,695.0,5,61.3,1.12,0.05,2.24
70.0,70.1,700.0,5,61.5,1.11,0.07,2.12
70.0,70.1,705.0,5,61.5,1.13,0.07,2.17
70.0,70.1,710.0,5,61.3,1.14,0.07,2.24
70.0,70.1,715.0,5,61.3,1.12,0.04,2.22
70.0,70.1,720.0,5,61.4,1.12,0.07,2.18
70.0,70.1,730.0,5,61.7,1.1,0.07,2.25
70.0,70.1,735.0,5,61.1,1.12,0.06,2.15
70.0,70.1,740.0,5,61.5,1.14,0.07,2.23
70.0,70.1,745.0,5,61.6,1.15,0.08,2.23
70.0,70.1,750.0,5,61.5,1.13,0.06,2.23
70.0,70.1,755.0,5,61.5,1.16,0.07,2.21
70.0,70.1,760.0,5,61.5,1.15,0.07,2.24
70.0,70.2,765.0,5,61.8,1.16,0.07,2.28
70.0,70.1,770.0,5,61.5,1.15,0.06,2.21
70.0,70.1,775.0,5,61.5,1.16,0.07,2.26
70.0,70.2,780.0,5,61.4,1.15,0.08,2.24
70.0,70.1,785.0,5,61.5,1.13,0.07,2.2
70.0,70.1,790.0,5,61.5,1.1,0.07,2.12
70.0,70.1,795.0,5,61.5,1.14,0.07,2.25
70.0,70.1,800.0,5,61.6,1.14,0.09,2.16
75.0,75.1,10.0,5,74.9,0.1,0.02,0.18
75.0,75.2,15.0,5,65.6,0.18,0.03,2.05
75.0,75.1,20.0,5,74.8,0.2,0.04,0.36
75.0,75.2,25.0,5,74.8,0.24,0.05,0.42
75.0,75.0,30.0,5,65.4,0.3,0.04,2.09
75.0,75.1,35.0,5,65.9,0.36,0.07,2.11
75.0,75.1,40.0,5,74.6,0.37,0.08,0.65
75.0,75.1,45.0,5,65.3,0.43,0.09,2.11
75.0,75.2,50.0,5,74.6,0.44,0.08,0.8
75.0,75.1,55.0,5,65.3,0.52,0.11,2.13
75.0,75.1,60.0,5,67.2,0.59,0.09,2.08
75.0,75.1,65.0,5,66.1,0.63,0.11,2.15
75.0,75.1,70.0,5,65.6,0.66,0.13,2.19
75.0,75.2,75.0,5,66.0,0.69,0.13,2.17
75.0,75.1,80.0,5,66.7,0.74,0.13,2.2
75.0,75.2,85.0,5,68.0,0.81,0.15,2.25
75.0,75.2,90.0,5,65.6,0.78,0.13,2.05
75.0,75.2,95.0,5,67.2,0.89,0.18,2.22
75.0,75.1,100.0,5,74.2,0.87,0.15,1.56
75.0,75.1,105.0,5,68.0,0.96,0.2,2.11
75.0,75.1,110.0,5,65.0,0.98,0.21,2.19
75.0,75.2,115.0,5,68.8,1.05,0.17,2.27
75.0,75.1,120.0,5,66.7,1.09,0.22,2.21
75.0,75.2,125.0,5,74.0,1.09,0.2,2.02
75.0,75.1,130.0,5,69.0,1.07,0.08,2.21
75.0,75.1,135.0,5,69.1,1.05,0.06,2.19
75.0,75.1,140.0,5,69.0,1.07,0.08,2.24
75.0,75.2,145.0,5,69.4,1.08,0.09,2.24
75.0,75.2,150.0,5,69.4,1.06,0.08,2.15
75.0,75.1,155.0,5,69.2,1.04,0.07,2.18
75.0,75.1,160.0,5,69.3,1.04,0.06,2.19
75.0,75.2,165.0,5,69.0,1.05,0.07,2.18
75.0,75.1,170.0,5,68.7,1.03,0.07,2.17
75.0,75.1,175.0,5,69.5,1.07,0.09,2.23
75.0,75.0,180.0,5,69.5,1.05,0.07,2.18
75.0,75.2,185.0,5,69.5,1.05,0.08,2.19
75.0,75.1,190.0,5,69.4,1.06,0.07,2.18
75.0,75.1,195.0,5,69.0,1.05,0.08,2.14
75.0,75.1,200.0,5,69.7,1.07,0.08,2.18
75.0,75.2,205.0,5,68.8,1.06,0.07,2.18
75.0,75.1,210.0,5,69.3,1.05,0.06,2.16
75.0,75.1,215.0,5,69.5,1.03,0.06,2.13
75.0,75.1,220.0,5,69.9,1.07,0.07,2.17
75.0,75.1,225.0,5,69.0,1.04,0.03,2.21
75.0,75.1,230.0,5,69.3,1.04,0.07,2.17
75.0,75.1,235.0,5,69.5,1.05,0.05,2.16
75.0,75.1,240.0,5,69.4,1.04,0.06,2.13
75.0,75.1,245.0,5,69.5,1.05,0.07,2.15
75.0,75.1,250.0,5,70.0,1.05,0.06,2.15
75.0,75.1,255.0,5,69.5,1.07,0.07,2.19
75.0,75.1,260.0,5,69.1,1.06,0.07,2.2
75.0,75.1,265.0,5,69.6,1.04,0.07,2.13
75.0,75.1,270.0,5,69.5,1.06,0.08,2.19
75.0,75.1,275.0,5,70.0,1.04,0.06,2.14
75.0,75.1,280.0,5,69.9,1.05,0.07,2.19
75.0,75.1,285.0,5,69.4,1.04,0.06,2.15
75.0,75.1,290.0,5,69.1,1.04,0.05,2.19
75.0,75.1,295.0,5,69.7,1.05,0.04,2.19
75.0,75.1,300.0,5,69.4,1.04,0.07,2.18
75.0,75.1,305.0,5,69.1,1.05,0.07,2.19
75.0,75.1,310.0,5,69.8,1.03,0.06,2.12
75.0,75.1,315.0,5,69.2,1.03,0.05,2.14
75.0,75.1,320.0,5,69.4,1.02,0.06,2.12
75.0,75.1,325.0,5,69.0,1.05,0.06,2.17
75.0,75.1,330.0,5,69.1,1.04,0.06,2.19
75.0,75.1,335.0,5,69.7,1.04,0.06,2.16
75.0,75.1,340.0,5,69.7,1.05,0.06,2.14
75.0,75.1,345.0,5,69.2,1.05,0.07,2.18
75.0,75.1,350.0,5,69.7,1.05,0.06,2.22
75.0,75.1,355.0,5,69.6,1.07,0.05,2.22
75.0,75.1,360.0,5,69.2,1.06,0.06,2.19
75.0,75.1,365.0,5,69.5,1.04,0.06,2.17
75.0,75.1,370.0,5,70.0,1.05,0.07,2.14
75.0,75.1,375.0,5,69.6,1.03,0.07,2.13
75.0,75.1,380.0,5,69.6,1.05,0.06,2.12
75.0,75.1,385.0,5,69.7,1.04,0.06,2.17
75.0,75.1,390.0,5,69.6,1.05,0.06,2.19
75.0,75.1,395.0,5,70.1,1.05,0.06,2.14
75.0,75.1,400.0,5,69.7,1.04,0.06,2.15
75.0,75.1,405.0,5,69.3,1.04,0.06,2.18
75.0,75.1,410.0,5,69.3,1.04,0.06,2.19
75.0,75.1,415.0,5,69.3,1.03,0.07,2.14
75.0,75.1,420.0,5,69.5,1.05,0.06,2.19
75.0,75.1,425.0,5,69.8,1.03,0.06,2.15
75.0,75.1,430.0,5,70.0,1.06,0.05,2.22
75.0,75.1,435.0,5,69.3,1.03,0.04,2.19
75.0,75.1,440.0,5,69.4,1.05,0.07,2.16
75.0,75.1,445.0,5,69.6,1.05,0.05,2.17
75.0,75.1,450.0,5,69.8,1.05,0.07,2.15
75.0,75.1,455.0,5,69.4,1.04,0.06,2.13
75.0,75.1,460.0,5,69.4,1.05,0.06,2.17
75.0,75.1,465.0,5,69.4,1.05,0.06,2.19
75.0,75.1,470.0,5,69.6,1.04,0.06,2.19
75.0,75.1,475.0,5,69.8,1.05,0.05,2.19
75.0,75.1,480.0,5,69.6,1.03,0.05,2.18
75.0,75.1,485.0,5,69.2,1.03,0.05,2.14
75.0,75.1,490.0,5,69.3,1.06,0.07,2.16
75.0,75.1,495.0,5,69.5,1.06,0.07,2.17
75.0,75.1,500.0,5,69.1,1.05,0.05,2.21
75.0,75.1,505.0,5,69.4,1.06,0.07,2.2
75.0,75.1,510.0,5,69.8,1.05,0.07,2.17
75.0,75.1,515.0,5,69.2,1.05,0.06,2.17
75.0,75.1,520.0,5,69.5,1.05,0.05,2.18
75.0,75.1,525.0,5,69.5,1.05,0.05,2.19
75.0,75.1,530.0,5,70.2,1.04,0.06,2.19
75.0,75.1,535.0,5,69.3,1.05,0.07,2.18
75.0,75.1,540.0,5,69.3,1.04,0.06,2.14
75.0,75.1,545.0,5,69.2,1.04,0.06,2.13
75.0,75.1,550.0,5,69.5,1.07,0.06,2.19
75.0,75.1,555.0,5,69.1,1.03,0.04,2.18
75.0,75.1,560.0,5,69.4,1.06,0.06,2.19
75.0,75.1,565.0,5,69.7,1.05,0.06,2.2
75.0,75.1,570.0,5,69.2,1.04,0.06,2.2
75.0,75.1,575.0,5,69.6,1.07,0.06,2.18
75.0,75.1,580.0,5,69.6,1.04,0.04,2.13
75.0,75.1,585.0,5,69.2,1.04,0.06,2.18
75.0,75.1,590.0,5,69.6,1.04,0.05,2.13
75.0,75.1,595.0,5,69.9,1.04,0.07,2.17
75.0,75.1,600.0,5,69.7,1.07,0.06,2.17
75.0,75.1,605.0,5,69.2,1.04,0.06,2.16
75.0,75.1,610.0,5,69.2,1.04,0.06,2.19
75.0,75.1,615.0,5,69.6,1.04,0.05,2.15
75.0,75.1,620.0,5,69.3,1.03,0.07,2.12
75.0,75.1,625.0,5,69.7,1.04,0.06,2.17
75.0,75.1,630.0,5,70.0,1.05,0.05,2.13
75.0,75.1,635.0,5,69.3,1.04,0.06,2.17
75.0,75.1,640.0,5,69.6,1.04,0.05,2.17
75.0,75.1,645.0,5,69.3,1.05,0.06,2.18
75.0,75.1,650.0,5,69.1,1.05,0.07,2.17
75.0,75.1,655.0,5,69.4,1.05,0.06,2.18
75.0,75.1,660.0,5,69.1,1.03,0.07,2.17
75.0,75.1,665.0,5,69.5,1.04,0.06,2.15
75.0,75.1,670.0,5,69.2,1.05,0.07,2.18
75.0,75.1,675.0,5,69.6,1.05,0.07,2.18
75.0,75.1,680.0,5,69.2,1.04,0.07,2.17
75.0,75.1,685.0,5,69.0,1.03,0.06,2.18
75.0,75.1,690.0,5,69.2,1.04,0.06,2.15
75.0,75.1,695.0,5,69.3,1.03,0.06,2.16
75.0,75.1,700.0,5,70.0,1.05,0.06,2.15
75.0,75.1,705.0,5,69.4,1.04,0.06,2.17
75.0,75.1,710.0,5,69.4,1.04,0.06,2.19
75.0,75.1,715.0,5,69.3,1.04,0.06,2.16
75.0,75.1,720.0,5,69.0,1.04,0.06,2.19
75.0,75.1,730.0,5,69.4,1.04,0.06,2.17
75.0,75.1,735.0,5,68.7,1.05,0.07,2.19
75.0,75.1,740.0,5,68.9,1.08,0.07,2.21
75.0,75.2,745.0,5,68.8,1.11,0.1,2.22
75.0,75.1,750.0,5,69.4,1.04,0.06,2.19
75.0,75.1,755.0,5,69.3,1.06,0.07,2.17
75.0,75.1,760.0,5,69.3,1.05,0.07,2.18
75.0,75.1,765.0,5,69.2,1.1,0.08,2.27
75.0,75.1,770.0,5,69.0,1.06,0.03,2.2
75.0,75.1,775.0,5,70.1,1.08,0.08,2.23
75.0,75.1,780.0,5,68.8,1.07,0.04,2.18
75.0,75.1,785.0,5,70.4,1.08,0.07,2.17
75.0,75.1,790.0,5,69.5,1.04,0.06,2.18
75.0,75.1,795.0,5,69.1,1.02,0.04,2.19
75.0,75.1,800.0,5,69.4,1.06,0.06,2.2
80.0,80.1,10.0,5,79.8,0.1,0.02,0.17
80.0,80.2,15.0,5,69.3,0.17,0.04,2.07
80.0,80.2,20.0,5,79.8,0.19,0.04,0.33
80.0,80.1,25.0,5,79.8,0.23,0.05,0.4
80.0,80.0,30.0,5,69.0,0.3,0.05,2.12
80.0,80.1,35.0,5,69.7,0.34,0.08,2.11
80.0,80.1,40.0,5,79.6,0.35,0.08,0.62
80.0,80.1,45.0,5,69.1,0.41,0.1,2.1
80.0,80.1,50.0,5,79.4,0.43,0.07,0.79
80.0,80.1,55.0,5,69.0,0.5,0.12,2.13
80.0,80.2,60.0,5,70.7,0.57,0.13,2.17
80.0,80.1,65.0,5,69.6,0.59,0.13,2.19
80.0,80.2,70.0,5,69.9,0.63,0.15,2.07
80.0,80.1,75.0,5,70.1,0.66,0.11,2.07
80.0,80.2,80.0,5,71.1,0.72,0.16,2.08
80.0,80.2,85.0,5,71.6,0.78,0.1,2.28
80.0,80.2,90.0,5,68.8,0.75,0.12,2.18
80.0,80.1,95.0,5,71.0,0.85,0.19,2.22
80.0,80.1,100.0,5,79.1,0.83,0.15,1.48
80.0,80.2,105.0,5,71.2,0.92,0.17,2.25
80.0,80.2,110.0,5,68.6,0.93,0.21,2.22
80.0,80.2,115.0,5,72.5,1.02,0.22,2.31
80.0,80.1,120.0,5,70.2,1.04,0.24,2.26
80.0,80.1,125.0,5,78.3,1.05,0.23,1.85
80.0,80.1,130.0,5,69.8,0.97,0.07,2.13
80.0,80.2,135.0,5,69.0,0.92,0.09,2.1
80.0,80.2,140.0,5,69.4,0.94,0.1,2.12
80.0,80.2,145.0,5,69.7,0.96,0.11,2.07
80.0,80.2,150.0,5,69.6,0.94,0.09,2.06
80.0,80.1,155.0,5,69.7,0.94,0.1,2.12
80.0,80.2,160.0,5,69.5,0.93,0.08,2.11
80.0,80.2,165.0,5,69.3,0.94,0.09,2.12
80.0,80.1,170.0,5,69.9,0.94,0.09,2.13
80.0,80.2,175.0,5,69.3,0.93,0.06,2.11
80.0,80.2,180.0,5,69.9,0.94,0.09,2.06
80.0,80.2,185.0,5,69.4,0.94,0.08,2.11
80.0,80.2,190.0,5,69.7,0.95,0.07,2.14
80.0,80.1,195.0,5,70.0,0.95,0.09,2.06
80.0,80.1,200.0,5,69.2,0.95,0.1,2.12
80.0,80.2,205.0,5,69.7,0.95,0.07,2.11
80.0,80.2,210.0,5,69.4,0.95,0.09,2.1
80.0,80.2,215.0,5,69.6,0.94,0.08,2.14
80.0,80.2,220.0,5,69.4,0.96,0.1,2.06
80.0,80.1,225.0,5,69.3,0.92,0.09,2.12
80.0,80.1,230.0,5,69.5,0.93,0.08,2.11
80.0,80.1,235.0,5,69.4,0.92,0.07,2.04
80.0,80.1,240.0,5,69.2,0.92,0.07,2.11
80.0,80.1,245.0,5,69.8,0.94,0.07,2.05
80.0,80.1,250.0,5,69.5,0.92,0.09,2.09
80.0,80.1,255.0,5,69.5,0.93,0.07,2.1
80.0,80.1,260.0,5,69.6,0.93,0.07,2.04
80.0,80.1,265.0,5,69.5,0.94,0.09,2.1
80.0,80.1,270.0,5,68.9,0.93,0.09,2.08
80.0,80.1,275.0,5,69.1,0.93,0.08,2.09
80.0,80.1,280.0,5,69.4,0.94,0.08,2.08
80.0,80.1,285.0,5,69.1,0.92,0.08,2.11
80.0,80.1,290.0,5,69.4,0.93,0.06,2.1
80.0,80.1,295.0,5,69.7,0.93,0.06,2.11
80.0,80.1,300.0,5,69.6,0.93,0.08,2.04
80.0,80.1,305.0,5,70.1,0.95,0.09,2.12
80.0,80.1,310.0,5,69.0,0.92,0.08,2.09
80.0,80.1,315.0,5,69.4,0.93,0.08,2.1
80.0,80.1,320.0,5,69.5,0.93,0.08,2.11
80.0,80.1,325.0,5,69.2,0.91,0.09,2.08
80.0,80.1,330.0,5,69.1,0.92,0.09,2.08
80.0,80.1,335.0,5,69.5,0.93,0.08,2.11
80.0,80.1,340.0,5,69.4,0.93,0.03,2.1
80.0,80.1,345.0,5,69.6,0.93,0.08,2.13
80.0,80.1,350.0,5,69.3,0.92,0.07,2.04
80.0,80.1,355.0,5,69.5,0.92,0.07,2.1
80.0,80.1,360.0,5,69.5,0.92,0.07,2.03
80.0,80.1,365.0,5,70.2,0.95,0.08,2.12
80.0,80.1,370.0,5,69.4,0.92,0.06,2.03
80.0,80.1,375.0,5,69.6,0.94,0.07,2.04
80.0,80.1,380.0,5,69.4,0.93,0.09,2.08
80.0,80.1,385.0,5,69.4,0.92,0.07,2.11
80.0,80.1,390.0,5,69.7,0.94,0.09,2.11
80.0,80.1,395.0,5,70.0,0.94,0.06,2.05
80.0,80.1,400.0,5,69.4,0.9,0.06,2.03
80.0,80.1,405.0,5,69.8,0.94,0.08,2.1
80.0,80.1,410.0,5,70.1,0.94,0.07,2.08
80.0,80.1,415.0,5,69.3,0.93,0.08,2.09
80.0,80.1,420.0,5,69.6,0.92,0.09,2.05
80.0,80.1,425.0,5,69.2,0.91,0.07,2.1
80.0,80.1,430.0,5,69.7,0.94,0.08,2.05
80.0,80.1,435.0,5,69.6,0.92,0.08,2.1
80.0,80.1,440.0,5,69.6,0.94,0.09,2.05
80.0,80.1,445.0,5,69.6,0.93,0.09,2.1
80.0,80.1,450.0,5,69.8,0.93,0.07,2.1
80.0,80.1,455.0,5,70.3,0.93,0.07,2.05
80.0,80.1,460.0,5,69.5,0.93,0.08,2.1
80.0,80.1,465.0,5,69.8,0.94,0.08,2.11
80.0,80.1,470.0,5,69.6,0.91,0.08,2.04
80.0,80.1,475.0,5,69.8,0.93,0.07,2.05
80.0,80.1,480.0,5,69.2,0.92,0.08,2.12
80.0,80.1,485.0,5,69.5,0.92,0.07,2.12
80.0,80.1,490.0,5,69.8,0.93,0.07,2.12
80.0,80.1,495.0,5,69.3,0.93,0.09,2.1
80.0,80.1,500.0,5,70.0,0.94,0.09,2.05
80.0,80.1,505.0,5,69.7,0.94,0.07,2.11
80.0,80.1,510.0,5,70.0,0.93,0.07,2.11
80.0,80.1,515.0,5,69.5,0.93,0.05,2.1
80.0,80.1,520.0,5,70.3,0.96,0.07,2.11
80.0,80.1,525.0,5,69.4,0.92,0.09,2.08
80.0,80.1,530.0,5,69.5,0.91,0.08,2.09
80.0,80.1,535.0,5,69.1,0.93,0.09,2.08
80.0,80.1,540.0,5,69.7,0.93,0.09,2.05
80.0,80.1,545.0,5,69.0,0.92,0.07,2.11
80.0,80.1,550.0,5,69.7,0.96,0.08,2.11
80.0,80.1,555.0,5,69.3,0.92,0.08,2.09
80.0,80.1,560.0,5,69.9,0.93,0.07,2.1
80.0,80.1,565.0,5,69.4,0.93,0.07,2.1
80.0,80.1,570.0,5,69.6,0.92,0.09,2.09
80.0,80.1,575.0,5,69.7,0.94,0.06,2.11
80.0,80.1,580.0,5,69.5,0.94,0.08,2.11
80.0,80.1,585.0,5,69.4,0.94,0.07,2.1
80.0,80.1,590.0,5,69.7,0.93,0.06,2.11
80.0,80.1,595.0,5,69.6,0.92,0.06,2.12
80.0,80.1,600.0,5,70.0,0.95,0.07,2.09
80.0,80.1,605.0,5,69.6,0.94,0.08,2.09
80.0,80.1,610.0,5,69.6,0.93,0.08,2.1
80.0,80.1,615.0,5,70.2,0.93,0.09,2.04
80.0,80.1,620.0,5,70.0,0.94,0.05,2.11
80.0,80.1,625.0,5,69.5,0.93,0.08,2.08
80.0,80.1,630.0,5,69.7,0.94,0.09,2.11
80.0,80.1,635.0,5,69.9,0.94,0.08,2.09
80.0,80.1,640.0,5,69.9,0.94,0.07,2.1
80.0,80.1,645.0,5,69.6,0.94,0.08,2.11
80.0,80.1,650.0,5,69.8,0.94,0.08,2.12
80.0,80.1,655.0,5,69.1,0.93,0.09,2.09
80.0,80.1,660.0,5,69.5,0.92,0.07,2.1
80.0,80.1,665.0,5,69.6,0.91,0.07,2.04
80.0,80.1,670.0,5,69.5,0.92,0.07,2.11
80.0,80.1,675.0,5,69.3,0.93,0.07,2.09
80.0,80.1,680.0,5,70.4,0.94,0.07,2.06
80.0,80.1,685.0,5,69.8,0.93,0.07,2.09
80.0,80.1,690.0,5,69.7,0.94,0.06,2.12
80.0,80.1,695.0,5,69.2,0.92,0.06,2.08
80.0,80.1,700.0,5,69.3,0.92,0.07,2.11
80.0,80.1,705.0,5,70.0,0.94,0.07,2.13
80.0,80.1,710.0,5,69.5,0.91,0.05,2.11
80.0,80.1,715.0,5,69.2,0.92,0.07,2.11
80.0,80.1,720.0,5,69.2,0.93,0.07,2.1
80.0,80.1,730.0,5,69.8,0.93,0.05,2.05
80.0,80.1,735.0,5,69.4,0.94,0.09,2.1
80.0,80.1,740.0,5,69.9,0.93,0.08,2.06
80.0,80.2,745.0,5,68.9,0.96,0.1,2.07
80.0,80.1,750.0,5,69.7,0.94,0.06,2.05
80.0,80.1,755.0,5,69.7,0.95,0.07,2.11
80.0,80.1,760.0,5,69.5,0.94,0.09,2.14
80.0,80.2,765.0,5,69.7,0.97,0.07,2.13
80.0,80.2,770.0,5,69.0,0.93,0.04,2.1
80.0,80.1,775.0,5,69.8,0.93,0.05,2.04
80.0,80.2,780.0,5,69.0,0.94,0.09,2.11
80.0,80.2,785.0,5,68.8,0.94,0.09,2.09
80.0,80.1,790.0,5,69.5,0.92,0.07,2.07
80.0,80.1,795.0,5,69.4,0.92,0.04,2.07
80.0,80.1,800.0,5,70.0,0.94,0.09,2.06
85.0,85.1,10.0,5,84.9,0.1,0.03,0.18
85.0,85.1,15.0,5,72.9,0.17,0.04,2.08
85.0,85.2,20.0,5,84.8,0.19,0.05,0.33
85.0,85.2,25.0,5,84.7,0.22,0.05,0.38
85.0,85.1,30.0,5,72.9,0.27,0.05,2.08
85.0,85.1,35.0,5,73.4,0.34,0.08,2.11
85.0,85.1,40.0,5,84.5,0.33,0.08,0.6
85.0,85.1,45.0,5,72.7,0.4,0.09,2.12
85.0,85.1,50.0,5,84.4,0.42,0.1,0.73
85.0,85.1,55.0,5,72.5,0.49,0.13,2.14
85.0,85.2,60.0,5,74.2,0.58,0.14,2.19
85.0,85.2,65.0,5,73.4,0.58,0.15,2.16
85.0,85.2,70.0,5,73.0,0.61,0.13,2.18
85.0,85.2,75.0,5,73.4,0.64,0.14,2.17
85.0,85.2,80.0,5,74.3,0.7,0.16,2.18
85.0,85.2,85.0,5,75.4,0.76,0.16,2.28
85.0,85.2,90.0,5,73.1,0.71,0.13,2.05
85.0,85.2,95.0,5,74.7,0.82,0.18,2.23
85.0,85.2,100.0,5,84.1,0.81,0.16,1.41
85.0,85.2,105.0,5,75.6,0.9,0.2,2.11
85.0,85.1,110.0,5,72.3,0.89,0.19,2.18
85.0,85.2,115.0,5,76.6,0.99,0.22,2.23
85.0,85.2,120.0,5,74.7,1.01,0.23,2.1
85.0,85.1,125.0,5,83.5,1.0,0.21,1.75
85.0,85.2,130.0,5,80.2,0.95,0.1,2.23
85.0,85.2,135.0,5,79.0,0.95,0.1,2.33
85.0,85.1,140.0,5,81.6,0.9,0.09,1.84
85.0,85.2,145.0,5,80.0,0.97,0.13,2.25
85.0,85.2,150.0,5,79.3,0.97,0.1,2.26
85.0,85.2,155.0,5,81.4,0.88,0.11,1.8
85.0,85.2,160.0,5,79.3,0.97,0.1,2.3
85.0,85.2,165.0,5,79.4,0.96,0.11,2.21
85.0,85.2,170.0,5,79.6,0.95,0.08,2.27
85.0,85.2,175.0,5,81.2,0.88,0.12,1.8
85.0,85.2,180.0,5,81.6,0.9,0.11,1.83
85.0,85.2,185.0,5,79.9,0.95,0.11,2.27
85.0,85.2,190.0,5,79.5,0.96,0.11,2.25
85.0,85.2,195.0,5,79.1,0.99,0.11,2.27
85.0,85.2,200.0,5,79.1,0.96,0.07,2.21
85.0,85.1,205.0,5,80.0,0.96,0.07,2.26
85.0,85.2,210.0,5,79.3,0.95,0.12,2.29
85.0,85.2,215.0,5,79.3,0.96,0.11,2.29
85.0,85.2,220.0,5,79.4,0.98,0.1,2.31
85.0,85.1,225.0,5,81.3,0.88,0.1,1.8
85.0,85.1,230.0,5,79.9,0.94,0.08,2.21
85.0,85.1,235.0,5,80.0,0.93,0.1,2.18
85.0,85.1,240.0,5,81.8,0.88,0.06,1.82
85.0,85.1,245.0,5,79.1,0.95,0.1,2.28
85.0,85.1,250.0,5,79.8,0.96,0.1,2.27
85.0,85.1,255.0,5,81.3,0.87,0.09,1.81
85.0,85.1,260.0,5,79.4,0.94,0.11,2.2
85.0,85.1,265.0,5,81.8,0.89,0.07,1.82
85.0,85.1,270.0,5,79.5,0.96,0.12,2.25
85.0,85.1,275.0,5,80.0,0.95,0.11,2.21
85.0,85.1,280.0,5,79.9,0.96,0.11,2.27
85.0,85.1,285.0,5,79.2,0.95,0.06,2.27
85.0,85.1,290.0,5,81.7,0.89,0.1,1.81
85.0,85.1,295.0,5,81.3,0.87,0.09,1.78
85.0,85.1,300.0,5,81.6,0.89,0.09,1.83
85.0,85.1,305.0,5,79.7,0.95,0.1,2.28
85.0,85.1,310.0,5,79.6,0.95,0.09,2.26
85.0,85.1,315.0,5,81.5,0.88,0.1,1.8
85.0,85.1,320.0,5,81.8,0.87,0.09,1.78
85.0,85.1,325.0,5,79.6,0.94,0.11,2.21
85.0,85.1,330.0,5,80.1,0.94,0.11,2.2
85.0,85.1,335.0,5,79.2,0.95,0.11,2.27
85.0,85.1,340.0,5,79.9,0.94,0.11,2.21
85.0,85.1,345.0,5,79.4,0.95,0.11,2.25
85.0,85.1,350.0,5,81.8,0.88,0.07,1.81
85.0,85.1,355.0,5,79.7,0.96,0.1,2.27
85.0,85.1,360.0,5,79.0,0.97,0.11,2.29
